0.46,0.6,0.0,0.46,0.22,0.6,0.64,0.58,0.14
0.46,0.6,0.0,0.46,0.22,0.6,0.66,0.58,0.14
0.46,0.6,0.0,0.48,0.22,0.4,0.64,0.56,0.14
0.46,0.6,0.0,0.48,0.22,0.4,0.66,0.56,0.12
0.46,0.6,0.0,0.48,0.24,0.8,0.64,0.60,0.16
0.46,0.8,0.0,0.46,0.22,0.6,0.64,0.58,0.16
0.46,0.8,0.0,0.48,0.22,0.6,0.66,0.60,0.16
0.46,0.8,0.0,0.48,0.24,0.6,0.66,0.58,0.14
0.46,0.8,0.0,0.48,0.24,0.8,0.66,0.60,0.16
0.46,0.8,0.0,0.50,0.22,0.6,0.64,0.60,0.14
0.50,0.12,0.0,0.46,0.22,0.8,0.64,0.58,0.12
0.50,0.14,0.0,0.50,0.24,0.10,0.68,0.58,0.16
0.8,0.22,0.64,0.20,0.30,0.70,0.36,0.60,0.88
0.8,0.20,0.64,0.20,0.30,0.70,0.36,0.64,0.90
0.8,0.20,0.64,0.18,0.30,0.70,0.36,0.60,0.90
0.8,0.20,0.64,0.18,0.28,0.70,0.36,0.60,0.88
0.8,0.20,0.62,0.22,0.32,0.70,0.36,0.62,0.90
0.8,0.20,0.62,0.20,0.32,0.70,0.36,0.60,0.90
0.8,0.20,0.62,0.18,0.30,0.72,0.34,0.60,0.88
0.8,0.20,0.62,0.18,0.30,0.70,0.36,0.62,0.88
0.8,0.20,0.62,0.18,0.30,0.68,0.36,0.58,0.86
0.8,0.20,0.62,0.18,0.30,0.68,0.34,0.60,0.88
0.8,0.20,0.62,0.18,0.30,0.68,0.34,0.58,0.86
0.8,0.20,0.62,0.18,0.28,0.70,0.34,0.62,0.88
0.8,0.20,0.62,0.18,0.28,0.68,0.34,0.60,0.88
0.8,0.20,0.60,0.20,0.30,0.70,0.36,0.60,0.90
0.8,0.18,0.64,0.20,0.30,0.68,0.34,0.60,0.90
0.8,0.18,0.62,0.20,0.30,0.72,0.36,0.62,0.90
0.8,0.18,0.62,0.18,0.30,0.70,0.34,0.62,0.92
0.8,0.18,0.62,0.18,0.30,0.68,0.34,0.60,0.86
0.8,0.18,0.62,0.18,0.28,0.70,0.34,0.58,0.86
0.8,0.18,0.60,0.18,0.30,0.68,0.34,0.58,0.88
0.8,0.18,0.60,0.16,0.30,0.68,0.36,0.58,0.88
0.8,0.18,0.60,0.16,0.28,0.70,0.34,0.60,0.90
0.8,0.18,0.60,0.16,0.28,0.68,0.32,0.58,0.86
0.6,0.20,0.64,0.20,0.30,0.72,0.36,0.60,0.90
0.6,0.20,0.64,0.18,0.30,0.72,0.34,0.58,0.90
0.6,0.20,0.64,0.18,0.28,0.70,0.36,0.60,0.90
0.6,0.20,0.64,0.18,0.28,0.68,0.36,0.60,0.88
0.6,0.20,0.62,0.20,0.30,0.70,0.36,0.62,0.90
0.6,0.20,0.62,0.20,0.30,0.70,0.36,0.60,0.86
0.6,0.20,0.62,0.18,0.28,0.68,0.34,0.58,0.88
0.6,0.20,0.62,0.18,0.28,0.66,0.34,0.60,0.86
0.6,0.20,0.62,0.18,0.28,0.66,0.32,0.56,0.82
0.6,0.20,0.62,0.18,0.26,0.68,0.34,0.60,0.88
0.6,0.20,0.62,0.16,0.28,0.70,0.34,0.60,0.88
0.6,0.18,0.64,0.16,0.26,0.66,0.30,0.54,0.82
0.6,0.18,0.62,0.20,0.30,0.70,0.34,0.58,0.88
0.6,0.18,0.62,0.18,0.30,0.70,0.36,0.60,0.86
0.6,0.18,0.62,0.18,0.30,0.70,0.34,0.58,0.90
0.6,0.18,0.62,0.18,0.30,0.68,0.36,0.60,0.88
0.6,0.18,0.62,0.18,0.30,0.68,0.34,0.60,0.88
0.6,0.18,0.62,0.18,0.30,0.68,0.34,0.60,0.88
0.6,0.18,0.62,0.18,0.30,0.68,0.34,0.60,0.86
0.6,0.18,0.62,0.18,0.30,0.68,0.34,0.58,0.88
0.6,0.18,0.62,0.18,0.28,0.70,0.34,0.60,0.88
0.6,0.18,0.62,0.18,0.28,0.70,0.34,0.58,0.88
0.6,0.18,0.62,0.18,0.28,0.70,0.32,0.58,0.88
0.6,0.18,0.62,0.18,0.28,0.68,0.34,0.60,0.84
0.6,0.18,0.62,0.18,0.28,0.68,0.34,0.58,0.88
0.6,0.18,0.62,0.18,0.28,0.68,0.34,0.58,0.84
0.6,0.18,0.62,0.18,0.28,0.68,0.32,0.56,0.86
0.6,0.18,0.62,0.18,0.28,0.66,0.34,0.58,0.84
0.6,0.18,0.62,0.16,0.28,0.68,0.34,0.58,0.88
0.6,0.18,0.62,0.16,0.28,0.68,0.34,0.58,0.88
0.6,0.18,0.62,0.16,0.28,0.68,0.28,0.54,0.84
0.6,0.18,0.62,0.16,0.28,0.66,0.32,0.58,0.84
0.6,0.18,0.62,0.16,0.28,0.66,0.30,0.56,0.84
0.6,0.18,0.62,0.16,0.28,0.66,0.30,0.54,0.84
0.6,0.18,0.62,0.14,0.26,0.68,0.30,0.56,0.84
0.6,0.18,0.60,0.18,0.30,0.70,0.34,0.58,0.88
0.6,0.18,0.60,0.18,0.30,0.68,0.34,0.60,0.90
0.6,0.18,0.60,0.18,0.30,0.68,0.34,0.60,0.88
0.6,0.18,0.60,0.18,0.28,0.68,0.34,0.60,0.86
0.6,0.18,0.60,0.18,0.28,0.68,0.32,0.58,0.86
0.6,0.18,0.60,0.18,0.28,0.68,0.32,0.58,0.86
0.6,0.18,0.60,0.18,0.28,0.66,0.34,0.58,0.86
0.6,0.18,0.60,0.18,0.28,0.66,0.34,0.56,0.84
0.6,0.18,0.60,0.18,0.28,0.66,0.34,0.56,0.84
0.6,0.18,0.60,0.18,0.28,0.64,0.32,0.56,0.82
0.6,0.18,0.60,0.16,0.30,0.70,0.32,0.60,0.90
0.6,0.18,0.60,0.16,0.28,0.68,0.34,0.60,0.86
0.6,0.18,0.60,0.16,0.28,0.68,0.34,0.58,0.88
0.6,0.18,0.60,0.16,0.28,0.68,0.32,0.58,0.86
0.6,0.18,0.60,0.16,0.28,0.68,0.32,0.58,0.86
0.6,0.18,0.60,0.16,0.28,0.68,0.32,0.58,0.86
0.6,0.18,0.60,0.16,0.28,0.68,0.32,0.58,0.84
0.6,0.18,0.60,0.16,0.28,0.68,0.32,0.56,0.88
0.6,0.18,0.60,0.16,0.28,0.66,0.32,0.60,0.86
0.6,0.18,0.60,0.16,0.28,0.66,0.32,0.56,0.84
0.6,0.18,0.60,0.16,0.28,0.66,0.30,0.56,0.82
0.6,0.18,0.60,0.16,0.26,0.66,0.30,0.58,0.82
0.6,0.18,0.60,0.14,0.26,0.64,0.30,0.54,0.80
0.6,0.16,0.62,0.16,0.28,0.66,0.30,0.54,0.82
0.6,0.16,0.62,0.14,0.26,0.66,0.30,0.52,0.80
0.6,0.16,0.60,0.16,0.28,0.68,0.34,0.56,0.86
0.6,0.16,0.60,0.16,0.28,0.68,0.32,0.58,0.90
0.6,0.16,0.60,0.16,0.28,0.66,0.34,0.56,0.86
0.6,0.16,0.60,0.16,0.28,0.66,0.32,0.56,0.86
0.6,0.16,0.60,0.16,0.26,0.68,0.32,0.58,0.88
0.6,0.16,0.60,0.16,0.26,0.68,0.30,0.56,0.86
0.6,0.16,0.60,0.16,0.26,0.66,0.32,0.56,0.84
0.6,0.16,0.60,0.14,0.26,0.64,0.30,0.52,0.82
0.4,0.18,0.62,0.14,0.26,0.66,0.28,0.52,0.82
0.4,0.18,0.58,0.16,0.28,0.68,0.32,0.56,0.86
0.4,0.18,0.58,0.16,0.26,0.66,0.30,0.56,0.84
0.4,0.16,0.62,0.14,0.26,0.66,0.28,0.52,0.84
0.4,0.16,0.60,0.16,0.28,0.70,0.32,0.58,0.90
0.24,0.6,0.38,0.34,0.22,0.46,0.52,0.56,0.68
0.0,0.12,0.54,0.12,0.20,0.64,0.34,0.50,0.82
0.0,0.10,0.62,0.10,0.22,0.76,0.24,0.44,0.80
0.0,0.10,0.54,0.10,0.22,0.66,0.26,0.52,0.84
